I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.02812,-0.25092,-0.34034,0.18614,0.19616,-0.29214,0.23172,0.157,0.1849,0.1898,-0.0131,-0.22464
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.23172,0.157,0.18312,0.1898,-0.0131,-0.22464
0.03616,-0.2558,-0.35158,0.18614,0.20452,-0.30266,0.22674,0.157,0.18312,0.18808,-0.0131,-0.22464
0.02008,-0.26554,-0.35158,0.20104,0.19616,-0.30792,0.21678,0.15282,0.17772,0.18464,-0.01748,-0.23206
-0.03618,-0.28016,-0.32908,0.23828,0.15442,-0.30266,0.22176,0.15492,0.17952,0.18464,-0.01966,-0.22834
-0.00402,-0.2558,-0.32346,0.20104,0.16276,-0.28688,0.22176,0.157,0.18132,0.18808,-0.01748,-0.22092
0.06028,-0.22656,-0.3347,0.14892,0.20452,-0.27634,0.23172,0.1612,0.1867,0.1898,-0.0131,-0.2172
0.05224,-0.2217,-0.32346,0.14892,0.19616,-0.27108,0.2417,0.16538,0.1903,0.19496,-0.00874,-0.20978
0.06028,-0.2217,-0.32908,0.14892,0.20452,-0.27108,0.2367,0.1612,0.1903,0.19324,-0.00874,-0.2135
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.2367,0.1612,0.1885,0.19324,-0.01092,-0.2172
0.05224,-0.23144,-0.3347,0.15636,0.20452,-0.2816,0.23172,0.1591,0.1867,0.19324,-0.00874,-0.2172
0.0442,-0.24118,-0.34034,0.17126,0.20452,-0.28688,0.22674,0.157,0.18312,0.18808,-0.01092,-0.22092
0.0442,-0.24118,-0.34034,0.17126,0.20452,-0.28688,0.22674,0.157,0.18312,0.18808,-0.0131,-0.22092
0.06832,-0.2217,-0.3347,0.14146,0.20452,-0.27634,0.22176,0.15492,0.18132,0.18636,-0.0131,-0.22464
0.03616,-0.21682,-0.3122,0.15636,0.17112,-0.26056,0.22674,0.157,0.18312,0.18808,-0.01092,-0.22092
0.004,-0.23144,-0.30658,0.1787,0.15442,-0.26582,0.2417,0.1591,0.1867,0.1898,-0.00874,-0.2172
0.02008,-0.25092,-0.3347,0.18614,0.18782,-0.29214,0.2367,0.1591,0.1885,0.1898,-0.00874,-0.2172
0.004,-0.2558,-0.32908,0.20104,0.17112,-0.29214,0.23172,0.1591,0.1885,0.1898,-0.01092,-0.2172
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.23172,0.157,0.1867,0.1898,-0.0131,-0.22092
0.03616,-0.24606,-0.34034,0.1787,0.19616,-0.29214,0.2367,0.1591,0.1885,0.19152,-0.0131,-0.2172
0.05224,-0.2363,-0.34034,0.1638,0.20452,-0.28688,0.2367,0.1591,0.1903,0.19324,-0.01092,-0.2172
0.05224,-0.24118,-0.34596,0.1638,0.20452,-0.29214,0.2367,0.157,0.1867,0.1898,-0.01092,-0.2172
0.03616,-0.25092,-0.34596,0.1787,0.20452,-0.2974,0.2367,0.15492,0.1867,0.1898,-0.0131,-0.2172
0.05224,-0.25092,-0.3572,0.17126,0.21286,-0.30266,0.23172,0.15492,0.1849,0.18636,-0.0131,-0.2172
0.05224,-0.24606,-0.35158,0.17126,0.20452,-0.2974,0.2417,0.1591,0.1867,0.18808,-0.01092,-0.20606
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.25166,0.16328,0.1903,0.1898,-0.00874,-0.19864
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.25166,0.1612,0.1885,0.18808,-0.01092,-0.20236
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.24668,0.1612,0.1867,0.18808,-0.01092,-0.20236
0.02008,-0.24606,-0.32908,0.18614,0.17946,-0.28688,0.25166,0.1591,0.1867,0.18808,-0.0131,-0.20606
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.24668,0.1591,0.1885,0.18808,-0.01092,-0.20606
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.25664,0.1591,0.1885,0.1898,-0.00874,-0.20236
0.0442,-0.24118,-0.34034,0.17126,0.20452,-0.28688,0.25664,0.157,0.1867,0.18636,-0.01092,-0.20606
0.06028,-0.24606,-0.3572,0.1638,0.21286,-0.2974,0.25166,0.157,0.1867,0.18464,-0.0131,-0.20606
0.0442,-0.24118,-0.34034,0.17126,0.20452,-0.28688,0.24668,0.15282,0.1849,0.18292,-0.0131,-0.20978
0.02008,-0.2363,-0.31784,0.1787,0.17112,-0.27634,0.25664,0.1591,0.1867,0.18636,-0.01092,-0.20606
0.02812,-0.23144,-0.31784,0.17126,0.17946,-0.27108,0.26162,0.1612,0.1885,0.1898,-0.01092,-0.20236
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.24668,0.157,0.1867,0.18808,-0.01528,-0.20606
0.03616,-0.24118,-0.3347,0.17126,0.19616,-0.28688,0.24668,0.157,0.1867,0.18808,-0.01528,-0.20606
0.0442,-0.2363,-0.3347,0.1638,0.19616,-0.2816,0.24668,0.157,0.1867,0.18636,-0.01528,-0.2135
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.24668,0.157,0.1867,0.18808,-0.01528,-0.20978
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.24668,0.157,0.1867,0.1898,-0.0131,-0.2135
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.2417,0.15492,0.18312,0.1898,-0.0131,-0.20978
0.0442,-0.2363,-0.3347,0.1638,0.19616,-0.2816,0.24668,0.157,0.18312,0.18636,-0.0131,-0.20978
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.24668,0.15492,0.18312,0.18464,-0.01528,-0.20978
0.05224,-0.2363,-0.34034,0.1638,0.20452,-0.28688,0.24668,0.15492,0.18312,0.18464,-0.01528,-0.2135
0.06832,-0.2363,-0.35158,0.15636,0.21286,-0.29214,0.2417,0.15282,0.18312,0.18292,-0.01748,-0.2135
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.24668,0.157,0.1867,0.18464,-0.01528,-0.20978
-0.02814,-0.2558,-0.3122,0.21594,0.13772,-0.2816,0.25166,0.1591,0.1867,0.18808,-0.01528,-0.20606
0.004,-0.2558,-0.32908,0.20104,0.17112,-0.29214,0.2367,0.15492,0.18312,0.18464,-0.01966,-0.20978
0.03616,-0.24118,-0.3347,0.17126,0.19616,-0.28688,0.2417,0.157,0.1867,0.18808,-0.01528,-0.20606
0.06028,-0.2217,-0.32908,0.14892,0.20452,-0.27108,0.2417,0.157,0.1867,0.18808,-0.0131,-0.20606
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.2417,0.15492,0.1849,0.18808,-0.0131,-0.20606
0.03616,-0.24118,-0.3347,0.17126,0.19616,-0.28688,0.2367,0.15492,0.1849,0.18636,-0.0131,-0.20978
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.2367,0.15072,0.18312,0.18292,-0.01748,-0.20978
-0.00402,-0.25092,-0.31784,0.20104,0.16276,-0.2816,0.23172,0.15282,0.18132,0.1812,-0.01748,-0.2135
0.01204,-0.24118,-0.31784,0.18614,0.17112,-0.27634,0.2367,0.15492,0.1849,0.18464,-0.01748,-0.20978
-0.00402,-0.24118,-0.3122,0.1936,0.15442,-0.27108,0.2417,0.15492,0.1849,0.18636,-0.01748,-0.20978
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.2417,0.15282,0.1849,0.18464,-0.01966,-0.2135
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.24668,0.15492,0.1849,0.18808,-0.01748,-0.2135
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.24668,0.15492,0.1867,0.18808,-0.01528,-0.2135
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.24668,0.15282,0.1849,0.18636,-0.01528,-0.2135
0.02008,-0.24606,-0.32908,0.18614,0.17946,-0.28688,0.24668,0.15282,0.18312,0.18636,-0.01528,-0.20978
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.24668,0.15282,0.18312,0.18636,-0.01528,-0.20978
0.08442,-0.22656,-0.35158,0.14146,0.2212,-0.28688,0.24668,0.15072,0.18132,0.18292,-0.01748,-0.2135
0.06832,-0.23144,-0.34596,0.14892,0.21286,-0.28688,0.2417,0.15282,0.18132,0.18292,-0.01748,-0.2135
0.03616,-0.24606,-0.34034,0.1787,0.19616,-0.29214,0.24668,0.15492,0.18312,0.18292,-0.01748,-0.2135
0.05224,-0.23144,-0.3347,0.15636,0.20452,-0.2816,0.25166,0.157,0.1867,0.18636,-0.0131,-0.20978
0.05224,-0.22656,-0.32908,0.15636,0.19616,-0.27634,0.25166,0.1591,0.1867,0.18808,-0.0131,-0.20978
0.01204,-0.24606,-0.32346,0.18614,0.17112,-0.2816,0.2417,0.15492,0.18312,0.18636,-0.01748,-0.2135
-0.00402,-0.2558,-0.32346,0.20104,0.16276,-0.28688,0.23172,0.15492,0.18312,0.18636,-0.01528,-0.2135
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.2367,0.15492,0.18312,0.18636,-0.01528,-0.2135
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.2417,0.15282,0.18312,0.18636,-0.0131,-0.20978
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.24668,0.15492,0.1849,0.18808,-0.01092,-0.20978
0.03616,-0.24118,-0.3347,0.17126,0.19616,-0.28688,0.2417,0.15492,0.1849,0.18636,-0.0131,-0.20978
0.02008,-0.24606,-0.32908,0.18614,0.17946,-0.28688,0.2417,0.15492,0.18312,0.18636,-0.0131,-0.2135
0.03616,-0.22656,-0.31784,0.1638,0.17946,-0.27108,0.25166,0.1591,0.1885,0.1898,-0.01092,-0.20606
0.05224,-0.21682,-0.31784,0.14892,0.18782,-0.26582,0.25166,0.1591,0.1885,0.1898,-0.01092,-0.20606
0.02812,-0.23144,-0.31784,0.17126,0.17946,-0.27108,0.25166,0.157,0.1867,0.18808,-0.0131,-0.2135
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.2417,0.15492,0.18312,0.1898,-0.01748,-0.2135
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.2417,0.157,0.1849,0.1898,-0.01528,-0.2135
0.05224,-0.2363,-0.34034,0.1638,0.20452,-0.28688,0.2417,0.15492,0.18312,0.1898,-0.01966,-0.22092
0.06832,-0.23144,-0.34596,0.14892,0.21286,-0.28688,0.2417,0.15282,0.18312,0.18636,-0.01966,-0.22092
0.06028,-0.22656,-0.3347,0.14892,0.20452,-0.27634,0.24668,0.15492,0.1849,0.18808,-0.01748,-0.2135
0.0442,-0.2217,-0.31784,0.15636,0.18782,-0.26582,0.25166,0.15492,0.1867,0.18808,-0.01748,-0.2135
0.02812,-0.23144,-0.31784,0.17126,0.17946,-0.27108,0.2417,0.15282,0.1849,0.18636,-0.01966,-0.2172
0.02812,-0.22656,-0.31784,0.1638,0.17112,-0.26582,0.24668,0.15492,0.1849,0.18636,-0.02184,-0.2172
0.02812,-0.22656,-0.31784,0.1638,0.17112,-0.26582,0.2417,0.157,0.1885,0.18808,-0.01748,-0.2135
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.2417,0.15492,0.1867,0.18808,-0.01966,-0.2135
0.0442,-0.24118,-0.34034,0.17126,0.20452,-0.28688,0.2367,0.15282,0.1849,0.18636,-0.02184,-0.2172
0.01204,-0.24118,-0.31784,0.18614,0.17112,-0.27634,0.24668,0.15492,0.1867,0.18808,-0.01748,-0.2135
0.01204,-0.23144,-0.3122,0.1787,0.16276,-0.26582,0.25166,0.15492,0.1867,0.1898,-0.01528,-0.2135
0.02812,-0.22656,-0.31784,0.1638,0.17112,-0.26582,0.25166,0.15492,0.1849,0.1898,-0.0131,-0.2135
0.02008,-0.23144,-0.31784,0.17126,0.17112,-0.27108,0.25664,0.15492,0.1849,0.18808,-0.01092,-0.20978
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.25166,0.15282,0.18312,0.18464,-0.01528,-0.2135
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.25166,0.15072,0.1849,0.18636,-0.01528,-0.2135
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.25664,0.15282,0.1867,0.18808,-0.0131,-0.20978
0.05224,-0.23144,-0.3347,0.15636,0.20452,-0.2816,0.2417,0.15072,0.18312,0.18636,-0.01748,-0.2135
0.05224,-0.23144,-0.3347,0.15636,0.20452,-0.2816,0.24668,0.15282,0.1849,0.18636,-0.01748,-0.2172
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.24668,0.15492,0.1849,0.18808,-0.01748,-0.2135
0.03616,-0.22656,-0.31784,0.1638,0.17946,-0.27108,0.24668,0.157,0.1867,0.19152,-0.0131,-0.20978
0.02008,-0.22656,-0.3122,0.17126,0.16276,-0.26582,0.25166,0.157,0.1867,0.1898,-0.01092,-0.20978
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.2417,0.15492,0.1849,0.18808,-0.0131,-0.2135
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.24668,0.15492,0.1849,0.18808,-0.0131,-0.2135
0.01204,-0.24606,-0.32346,0.18614,0.17112,-0.2816,0.2417,0.15492,0.1849,0.18636,-0.0131,-0.2135
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.2367,0.15282,0.1849,0.18464,-0.01528,-0.22092
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.2367,0.15282,0.1849,0.18636,-0.01748,-0.22092
0.05224,-0.2217,-0.32346,0.14892,0.19616,-0.27108,0.24668,0.157,0.1867,0.18808,-0.01528,-0.2172
0.05224,-0.21682,-0.31784,0.14892,0.18782,-0.26582,0.24668,0.157,0.1867,0.18808,-0.01528,-0.2172
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.24668,0.15492,0.1867,0.1898,-0.0131,-0.2172
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.2417,0.15492,0.1849,0.1898,-0.0131,-0.2172
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.2367,0.15282,0.1849,0.1898,-0.01092,-0.2172
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.2367,0.15282,0.1849,0.1898,-0.01092,-0.2172
0.03616,-0.23144,-0.32346,0.1638,0.18782,-0.27634,0.2417,0.15492,0.1849,0.1898,-0.01092,-0.2172
0.05224,-0.23144,-0.3347,0.15636,0.20452,-0.2816,0.24668,0.15492,0.1867,0.18808,-0.00874,-0.2172
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.24668,0.15492,0.1849,0.18808,-0.01092,-0.22092
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.24668,0.15282,0.1867,0.18808,-0.01528,-0.22092
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.24668,0.15492,0.1867,0.1898,-0.0131,-0.22092
0.02008,-0.2363,-0.31784,0.1787,0.17112,-0.27634,0.25166,0.15492,0.1885,0.1898,-0.0131,-0.2172
0.01204,-0.24118,-0.31784,0.18614,0.17112,-0.27634,0.24668,0.15492,0.1867,0.1898,-0.0131,-0.2172
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.2417,0.15492,0.1849,0.1898,-0.0131,-0.22092
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.2367,0.15072,0.1849,0.1898,-0.0131,-0.22092
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.2367,0.15282,0.1849,0.1898,-0.0131,-0.2172
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.2417,0.15282,0.1849,0.1898,-0.01092,-0.2172
0.02008,-0.25092,-0.3347,0.18614,0.18782,-0.29214,0.2367,0.15072,0.18312,0.18808,-0.0131,-0.22092
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.24668,0.15282,0.1849,0.18808,-0.01092,-0.2172
0.05224,-0.21682,-0.31784,0.14892,0.18782,-0.26582,0.25166,0.15492,0.1885,0.19152,-0.00874,-0.2135
0.05224,-0.2217,-0.32346,0.14892,0.19616,-0.27108,0.24668,0.15492,0.1867,0.19152,-0.01092,-0.2135
0.03616,-0.22656,-0.31784,0.1638,0.17946,-0.27108,0.24668,0.15492,0.1885,0.19152,-0.00874,-0.2135
0.05224,-0.2363,-0.34034,0.1638,0.20452,-0.28688,0.2417,0.15282,0.1867,0.19152,-0.01092,-0.2172
0.06832,-0.22656,-0.34034,0.14892,0.20452,-0.2816,0.2417,0.15282,0.1867,0.1898,-0.01092,-0.2172
0.06028,-0.2217,-0.32908,0.14892,0.20452,-0.27108,0.24668,0.15282,0.1885,0.19152,-0.00874,-0.2135
0.02812,-0.23144,-0.31784,0.17126,0.17946,-0.27108,0.24668,0.15282,0.1885,0.19152,-0.01092,-0.2135
0.01204,-0.2363,-0.31784,0.1787,0.16276,-0.27108,0.24668,0.15282,0.1885,0.1898,-0.01092,-0.2135
0.03616,-0.23144,-0.32346,0.1638,0.18782,-0.27634,0.2417,0.15072,0.1885,0.18808,-0.01092,-0.2135
0.02008,-0.2363,-0.31784,0.1787,0.17112,-0.27634,0.2367,0.15072,0.1867,0.18808,-0.01528,-0.22092
0.01204,-0.24606,-0.32346,0.18614,0.17112,-0.2816,0.2367,0.15072,0.1885,0.1898,-0.01528,-0.22464
-0.01206,-0.26068,-0.32346,0.20848,0.16276,-0.29214,0.23172,0.14864,0.1867,0.18808,-0.01748,-0.22834
-0.02814,-0.26068,-0.31784,0.21594,0.14608,-0.28688,0.22674,0.14654,0.1849,0.18636,-0.01966,-0.23206
0.01204,-0.24118,-0.31784,0.18614,0.17112,-0.27634,0.2367,0.15072,0.1903,0.19152,-0.01528,-0.22464
0.05224,-0.2217,-0.32346,0.14892,0.19616,-0.27108,0.2417,0.15282,0.19208,0.19324,-0.01528,-0.22092
0.05224,-0.22656,-0.32908,0.15636,0.19616,-0.27634,0.2417,0.15282,0.1903,0.19324,-0.01528,-0.22092
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.23172,0.15282,0.1903,0.19152,-0.0131,-0.2172
0.05224,-0.2217,-0.32346,0.14892,0.19616,-0.27108,0.2367,0.15282,0.1903,0.19152,-0.01092,-0.2135
0.05224,-0.21682,-0.31784,0.14892,0.18782,-0.26582,0.2417,0.15492,0.19208,0.19152,-0.00874,-0.20978
0.06832,-0.20708,-0.31784,0.13402,0.19616,-0.26056,0.2417,0.15282,0.1903,0.19152,-0.00874,-0.20978
0.06832,-0.21194,-0.32346,0.13402,0.20452,-0.26582,0.2417,0.15072,0.1885,0.1898,-0.01092,-0.2172
0.06028,-0.21194,-0.31784,0.14146,0.19616,-0.26056,0.24668,0.15072,0.1885,0.19152,-0.01092,-0.2172
0.06832,-0.21194,-0.32346,0.13402,0.20452,-0.26582,0.24668,0.15072,0.1903,0.19152,-0.0131,-0.2172
0.06832,-0.2217,-0.3347,0.14146,0.20452,-0.27634,0.24668,0.15282,0.1885,0.19152,-0.0131,-0.22092
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.24668,0.15282,0.1885,0.19152,-0.0131,-0.22092
0.02008,-0.24118,-0.32346,0.1787,0.17946,-0.2816,0.24668,0.14864,0.1867,0.1898,-0.01528,-0.22834
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.24668,0.15282,0.1885,0.19152,-0.0131,-0.22092
0.05224,-0.21682,-0.31784,0.14892,0.18782,-0.26582,0.25664,0.15492,0.1903,0.19324,-0.01092,-0.22092
0.0442,-0.2217,-0.31784,0.15636,0.18782,-0.26582,0.25166,0.15492,0.1903,0.19324,-0.0131,-0.22092
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.24668,0.15492,0.1903,0.19324,-0.0131,-0.22092
0.03616,-0.22656,-0.31784,0.1638,0.17946,-0.27108,0.24668,0.15492,0.19208,0.19324,-0.0131,-0.22092
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.24668,0.157,0.19208,0.19496,-0.0131,-0.2172
0.08442,-0.20708,-0.32908,0.12658,0.20452,-0.26582,0.25166,0.15492,0.19208,0.19496,-0.0131,-0.2172
0.09246,-0.2022,-0.3347,0.11912,0.2212,-0.26582,0.25166,0.157,0.19208,0.19838,-0.01092,-0.22092
0.08442,-0.20708,-0.32908,0.12658,0.20452,-0.26582,0.26162,0.1591,0.19388,0.2001,-0.00874,-0.2172
0.06832,-0.19734,-0.3122,0.12658,0.18782,-0.2553,0.26662,0.1612,0.19748,0.20354,-0.00436,-0.2135
0.07636,-0.18758,-0.30096,0.11912,0.18782,-0.2395,0.26662,0.16538,0.20106,0.20526,0.0,-0.20606
0.07636,-0.17296,-0.28408,0.10422,0.17112,-0.2237,0.27658,0.16748,0.20286,0.20698,0.00216,-0.19864
0.07636,-0.17296,-0.28408,0.10422,0.17112,-0.2237,0.2716,0.16748,0.20286,0.20698,0.00216,-0.19864
0.07636,-0.16322,-0.27284,0.09678,0.16276,-0.21318,0.27658,0.16748,0.20466,0.20698,0.00216,-0.19864
0.09246,-0.16322,-0.2897,0.08934,0.18782,-0.2237,0.2716,0.16748,0.20286,0.20698,-0.00218,-0.20606
0.08442,-0.16322,-0.28408,0.08934,0.17946,-0.21844,0.27658,0.16956,0.20646,0.2087,0.0,-0.20236
0.08442,-0.1486,-0.26158,0.08188,0.16276,-0.20266,0.28654,0.17166,0.21004,0.21384,0.00436,-0.20236
0.1005,-0.13886,-0.2672,0.067,0.17946,-0.19738,0.28654,0.17166,0.21004,0.21384,0.00436,-0.20236
0.08442,-0.14374,-0.26158,0.07444,0.16276,-0.19738,0.28156,0.17166,0.20824,0.21384,0.00216,-0.20606
0.06028,-0.15836,-0.25596,0.10422,0.14608,-0.20266,0.28654,0.17584,0.21004,0.21384,0.00436,-0.20978
0.08442,-0.15348,-0.2672,0.08934,0.16276,-0.20792,0.29652,0.18004,0.21364,0.21384,0.00654,-0.20606
0.08442,-0.15348,-0.2672,0.08934,0.16276,-0.20792,0.29152,0.18004,0.21364,0.21384,0.00436,-0.20606
0.08442,-0.14374,-0.25596,0.08188,0.15442,-0.19738,0.28654,0.18004,0.21184,0.21212,0.00436,-0.20236
0.08442,-0.12912,-0.2447,0.067,0.15442,-0.1816,0.28654,0.17794,0.21184,0.21384,0.00654,-0.19864
0.08442,-0.11938,-0.23346,0.05954,0.14608,-0.17108,0.28654,0.17584,0.21542,0.21728,0.00872,-0.19864
0.08442,-0.10476,-0.21658,0.04466,0.12938,-0.15528,0.29152,0.17794,0.21722,0.22072,0.0109,-0.19492
0.10854,-0.09988,-0.22784,0.02976,0.15442,-0.16054,0.29152,0.17794,0.22082,0.22244,0.0109,-0.19122
0.11658,-0.09014,-0.2222,0.02232,0.15442,-0.15002,0.28156,0.17584,0.21902,0.22244,0.0109,-0.19492
0.10854,-0.08526,-0.21096,0.02232,0.13772,-0.14476,0.26662,0.16956,0.21004,0.219,0.00872,-0.19492
0.1005,-0.09988,-0.2222,0.0372,0.14608,-0.15528,0.25166,0.157,0.20466,0.21556,0.0109,-0.19864
0.10854,-0.10476,-0.23346,0.0372,0.15442,-0.1658,0.23172,0.15282,0.19926,0.21212,0.0109,-0.19492
0.12462,-0.09988,-0.23908,0.02232,0.17112,-0.1658,0.22674,0.15492,0.20106,0.21212,0.01528,-0.19122
0.15678,-0.09502,-0.25596,0.00742,0.19616,-0.17108,0.22176,0.15492,0.20286,0.21384,0.01528,-0.1875
0.1407,-0.0804,-0.22784,0.0,0.17112,-0.15002,0.22176,0.157,0.20286,0.21556,0.01964,-0.1838
0.11658,-0.08526,-0.21658,0.01486,0.14608,-0.14476,0.22674,0.157,0.20466,0.21728,0.01964,-0.1838
0.11658,-0.10476,-0.23908,0.02976,0.16276,-0.1658,0.22176,0.15492,0.20106,0.21212,0.01528,-0.1838
0.12462,-0.10476,-0.2447,0.02976,0.17112,-0.17108,0.22176,0.15492,0.20106,0.21212,0.01528,-0.1875
0.11658,-0.1145,-0.25034,0.0372,0.17112,-0.17634,0.22176,0.15492,0.20286,0.21384,0.01528,-0.1875
0.10854,-0.13398,-0.2672,0.05954,0.17946,-0.19738,0.22674,0.157,0.20286,0.21384,0.01528,-0.1875
0.11658,-0.13886,-0.27846,0.05954,0.19616,-0.20266,0.23172,0.1591,0.20466,0.21384,0.01746,-0.1875
0.15678,-0.13886,-0.30658,0.0372,0.22956,-0.21844,0.23172,0.1612,0.20466,0.21384,0.01746,-0.1838
0.17286,-0.13886,-0.31784,0.02976,0.24626,-0.2237,0.23172,0.16328,0.20646,0.21384,0.01964,-0.1838
0.17286,-0.15348,-0.32908,0.04466,0.2546,-0.2395,0.23172,0.16328,0.20824,0.21556,0.01746,-0.1838
0.16482,-0.15836,-0.32908,0.0521,0.2546,-0.2395,0.22176,0.16328,0.21004,0.21556,0.01746,-0.1838
0.16482,-0.16322,-0.3347,0.0521,0.2546,-0.24476,0.22176,0.16328,0.21004,0.21556,0.01746,-0.18008
0.1809,-0.16322,-0.34596,0.04466,0.2713,-0.25002,0.21678,0.1612,0.20824,0.21556,0.01528,-0.18008
0.18894,-0.15836,-0.34596,0.0372,0.27964,-0.25002,0.2118,0.1591,0.20466,0.21212,0.01308,-0.1838
0.18894,-0.1681,-0.3572,0.04466,0.288,-0.2553,0.20182,0.15282,0.20286,0.21042,0.0109,-0.1838
0.15678,-0.17784,-0.34596,0.067,0.26294,-0.2553,0.19186,0.15072,0.19926,0.2087,0.0109,-0.1838
0.13266,-0.17784,-0.32908,0.08188,0.2379,-0.25002,0.19684,0.14654,0.19748,0.20698,0.00872,-0.1875
0.10854,-0.18272,-0.31784,0.09678,0.21286,-0.25002,0.18688,0.14234,0.19208,0.20354,0.00654,-0.19122
0.1005,-0.18272,-0.31784,0.09678,0.20452,-0.24476,0.19684,0.14444,0.1903,0.20182,0.00654,-0.19492
0.12462,-0.18272,-0.32908,0.08934,0.22956,-0.2553,0.20182,0.14444,0.19208,0.20182,0.00654,-0.19864
0.11658,-0.18272,-0.32346,0.08934,0.2212,-0.25002,0.2118,0.14864,0.19388,0.20182,0.00654,-0.19864
0.11658,-0.19246,-0.3347,0.09678,0.22956,-0.2553,0.22176,0.15072,0.19748,0.20354,0.00436,-0.19864
0.1005,-0.19734,-0.3347,0.11168,0.2212,-0.26056,0.22176,0.15072,0.19748,0.20354,0.0,-0.20606
0.09246,-0.19734,-0.32908,0.11912,0.21286,-0.26056,0.23172,0.157,0.19748,0.20354,0.0,-0.2135
0.09246,-0.19734,-0.32908,0.11912,0.21286,-0.26056,0.2417,0.157,0.19926,0.20526,0.0,-0.2172
0.08442,-0.2022,-0.32346,0.12658,0.20452,-0.26056,0.2417,0.15492,0.19748,0.20354,-0.00218,-0.2172
0.06832,-0.21194,-0.32346,0.13402,0.20452,-0.26582,0.2417,0.15282,0.19388,0.20182,-0.00218,-0.22092
0.06028,-0.21682,-0.32346,0.14146,0.19616,-0.26582,0.2367,0.15072,0.1903,0.19838,-0.00874,-0.22834
0.06028,-0.2217,-0.32908,0.14892,0.20452,-0.27108,0.2367,0.15072,0.1867,0.19496,-0.01092,-0.22834
0.06028,-0.22656,-0.3347,0.14892,0.20452,-0.27634,0.2367,0.15072,0.1867,0.19496,-0.01092,-0.22834
0.05224,-0.22656,-0.32908,0.15636,0.19616,-0.27634,0.2367,0.15072,0.1867,0.19152,-0.01092,-0.22834
0.06028,-0.2363,-0.34596,0.15636,0.20452,-0.28688,0.22674,0.14864,0.1849,0.1898,-0.0131,-0.23206
